ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,±â¿Â(¡ÆC),Ç³Çâ(deg),Ç³¼Ó(m/s),°­¼ö·®(mm),ÇöÁö±â¾Ð(hPa),ÇØ¸é±â¾Ð(hPa),½Àµµ(%)
752,¼­±¤,2021-07-08 09:00,24.8,180,1.6,0,,,98.2
752,¼­±¤,2021-07-08 10:00,24.6,197.9,1.1,0,,,99
752,¼­±¤,2021-07-08 11:00,24.5,212.9,2.2,.5,,,99
752,¼­±¤,2021-07-08 12:00,24.5,201.1,1.5,1,,,99
752,¼­±¤,2021-07-08 13:00,25.6,195.9,1.2,0,,,94.2
752,¼­±¤,2021-07-08 14:00,25,203.9,1.8,0,,,95.5
752,¼­±¤,2021-07-08 15:00,25,209.7,1.3,0,,,93.3
752,¼­±¤,2021-07-08 16:00,24.4,225.9,1.5,.5,,,97.2
752,¼­±¤,2021-07-08 17:00,24,239,.8,2,,,97.6
752,¼­±¤,2021-07-08 18:00,23.9,216.3,1,0,,,96.3
752,¼­±¤,2021-07-08 19:00,23.9,179.7,.5,0,,,96.2
752,¼­±¤,2021-07-08 20:00,23.5,82.9,.6,0,,,97.3
752,¼­±¤,2021-07-08 21:00,23.5,72.5,.9,0,,,97.9
752,¼­±¤,2021-07-08 22:00,24.2,120.7,1.6,0,,,96.7
752,¼­±¤,2021-07-08 23:00,24.2,141.2,.7,0,,,96.6
752,¼­±¤,2021-07-09 00:00,24.3,0,.3,0,,,98.1
752,¼­±¤,2021-07-09 01:00,24.2,0,0,0,,,99
752,¼­±¤,2021-07-09 02:00,23.8,0,.3,0,,,99
752,¼­±¤,2021-07-09 03:00,23.4,0,.1,0,,,98.9
752,¼­±¤,2021-07-09 04:00,23.2,0,.3,0,,,98.9
752,¼­±¤,2021-07-09 05:00,23.4,220,1.1,0,,,98.9
752,¼­±¤,2021-07-09 06:00,23.3,226.9,1.7,0,,,99
752,¼­±¤,2021-07-09 07:00,23.4,241.1,.6,.5,,,99
752,¼­±¤,2021-07-09 08:00,23.3,265,.8,2.5,,,99
752,¼­±¤,2021-07-09 09:00,24.2,306.6,.9,2.5,,,98.7
752,¼­±¤,2021-07-09 10:00,25,272,1.8,0,,,90.3
752,¼­±¤,2021-07-09 11:00,24.7,253.4,1.9,0,,,91.1
752,¼­±¤,2021-07-09 12:00,25.9,261.5,1.6,0,,,86.5
752,¼­±¤,2021-07-09 13:00,25.3,236.6,1.6,0,,,87.4
752,¼­±¤,2021-07-09 14:00,26.9,242.1,1.6,0,,,82.5
752,¼­±¤,2021-07-09 15:00,25.4,227.8,2.1,0,,,83.3
752,¼­±¤,2021-07-09 16:00,23.9,194,1.5,0,,,92.6
752,¼­±¤,2021-07-09 17:00,24.4,227.7,1.4,0,,,89.2
752,¼­±¤,2021-07-09 18:00,24.5,204.8,1.8,0,,,90.1
752,¼­±¤,2021-07-09 19:00,24.3,227.8,1.6,0,,,91.6
752,¼­±¤,2021-07-09 20:00,23.9,205.7,1.1,0,,,97.2
752,¼­±¤,2021-07-09 21:00,24,161.1,.7,0,,,97.7
752,¼­±¤,2021-07-09 22:00,23.9,160,1.4,0,,,97.7
752,¼­±¤,2021-07-09 23:00,23.3,113.2,1.3,0,,,97.4
752,¼­±¤,2021-07-10 00:00,23.1,128.6,1.8,0,,,98.4
752,¼­±¤,2021-07-10 01:00,23.3,120.7,1.7,0,,,97.6
752,¼­±¤,2021-07-10 02:00,23.4,0,.3,0,,,92.1
752,¼­±¤,2021-07-10 03:00,23.4,119.4,1.4,0,,,92.2
752,¼­±¤,2021-07-10 04:00,23.4,83.9,1.2,0,,,94.1
752,¼­±¤,2021-07-10 05:00,23.8,101.9,1.4,0,,,94.7
752,¼­±¤,2021-07-10 06:00,24.4,98.5,1,0,,,94.2
752,¼­±¤,2021-07-10 07:00,25.1,0,.2,0,,,94.2
752,¼­±¤,2021-07-10 08:00,25.4,168,1.5,0,,,93.6
752,¼­±¤,2021-07-10 09:00,25.7,172.1,1.7,0,,,87.3
752,¼­±¤,2021-07-10 10:00,25.2,170.9,2.9,0,,,86.5
752,¼­±¤,2021-07-10 11:00,25.8,160.1,.8,0,,,84.3
752,¼­±¤,2021-07-10 12:00,26.4,167.7,3,0,,,80.4
752,¼­±¤,2021-07-10 13:00,26.6,158.4,3.1,0,,,81.5
752,¼­±¤,2021-07-10 14:00,26.1,192.6,2.4,0,,,85.9
752,¼­±¤,2021-07-10 15:00,25.9,212.5,3.3,0,,,84.7
752,¼­±¤,2021-07-10 16:00,25.8,222.3,2.2,0,,,85.3
752,¼­±¤,2021-07-10 17:00,25.4,222.7,1.6,0,,,86.5
752,¼­±¤,2021-07-10 18:00,24.8,240.6,1.9,0,,,89.1
752,¼­±¤,2021-07-10 19:00,24.2,272.7,1.5,0,,,92.9
752,¼­±¤,2021-07-10 20:00,23.2,0,.3,0,,,96.3
752,¼­±¤,2021-07-10 21:00,22.8,0,.2,0,,,97.3
752,¼­±¤,2021-07-10 22:00,24,0,.3,0,,,95.6
752,¼­±¤,2021-07-10 23:00,24,143.9,1.5,0,,,96.8
752,¼­±¤,2021-07-11 00:00,23.8,153.4,1.8,0,,,96.9
752,¼­±¤,2021-07-11 01:00,24,150.9,2.1,0,,,94.7
752,¼­±¤,2021-07-11 02:00,24,146.4,2,0,,,96.6
752,¼­±¤,2021-07-11 03:00,24.1,141.8,1.9,0,,,96.3
752,¼­±¤,2021-07-11 04:00,24.3,119.9,1.7,0,,,96.1
752,¼­±¤,2021-07-11 05:00,24.5,160.4,2.6,.5,,,98.6
752,¼­±¤,2021-07-11 06:00,24.6,165.8,2.3,0,,,99
752,¼­±¤,2021-07-11 07:00,24.8,185.3,2.8,0,,,99
752,¼­±¤,2021-07-11 08:00,25.2,185.9,3.3,0,,,99
752,¼­±¤,2021-07-11 09:00,25.3,196.8,2.9,0,,,99
752,¼­±¤,2021-07-11 10:00,25.4,199.3,2.8,0,,,98.4
752,¼­±¤,2021-07-11 11:00,25.7,197.4,2.4,0,,,97.3
752,¼­±¤,2021-07-11 12:00,26.1,206.6,2.1,0,,,93.2
752,¼­±¤,2021-07-11 13:00,25.7,214.6,1.5,0,,,93.7
752,¼­±¤,2021-07-11 14:00,26,200.9,2,0,,,93.1
752,¼­±¤,2021-07-11 15:00,26.2,214.7,1.9,0,,,92.5
752,¼­±¤,2021-07-11 16:00,26.6,206.2,1.5,0,,,90.6
752,¼­±¤,2021-07-11 17:00,26.3,204.6,1.3,0,,,92.8
752,¼­±¤,2021-07-11 18:00,26.2,197,1.7,0,,,93
752,¼­±¤,2021-07-11 19:00,25.6,191.2,2,0,,,95.5
752,¼­±¤,2021-07-11 20:00,25.4,190.2,1.4,0,,,97.4
752,¼­±¤,2021-07-11 21:00,25.4,170.4,1.8,0,,,98.1
752,¼­±¤,2021-07-11 22:00,25.3,171.4,2.1,0,,,98.6
752,¼­±¤,2021-07-11 23:00,25.1,153.4,2.3,0,,,99
752,¼­±¤,2021-07-12 00:00,25.1,154.3,3.3,0,,,98.2
752,¼­±¤,2021-07-12 01:00,25,143.2,2.5,0,,,98.4
752,¼­±¤,2021-07-12 02:00,24.9,164.7,2.4,0,,,98
752,¼­±¤,2021-07-12 03:00,24.9,155.9,2.9,0,,,95.4
752,¼­±¤,2021-07-12 04:00,24.9,171.3,2.5,0,,,93.6
752,¼­±¤,2021-07-12 05:00,24.8,149.6,2.8,0,,,94.5
752,¼­±¤,2021-07-12 06:00,25.2,150.7,2.7,0,,,93.6
752,¼­±¤,2021-07-12 07:00,25.4,154.3,2.3,0,,,92.8
752,¼­±¤,2021-07-12 08:00,26,159.7,2.2,0,,,90.2
752,¼­±¤,2021-07-12 09:00,26.4,159.2,2.4,0,,,87.9
752,¼­±¤,2021-07-12 10:00,26.4,169.5,2.9,0,,,89.4
752,¼­±¤,2021-07-12 11:00,27.3,172.3,3.7,0,,,84
752,¼­±¤,2021-07-12 12:00,27.5,167.5,3.3,0,,,82.5
752,¼­±¤,2021-07-12 13:00,27.9,171.7,3.6,0,,,82.2
752,¼­±¤,2021-07-12 14:00,27.6,169.7,3.4,0,,,82.7
752,¼­±¤,2021-07-12 15:00,27.7,173.4,3.9,0,,,81.2
752,¼­±¤,2021-07-12 16:00,27.2,164.1,3.9,0,,,83
752,¼­±¤,2021-07-12 17:00,27.3,155.9,3.6,0,,,83.4
752,¼­±¤,2021-07-12 18:00,27.6,166.7,2.8,0,,,85.2
752,¼­±¤,2021-07-12 19:00,26.3,148.8,3.3,0,,,89.9
752,¼­±¤,2021-07-12 20:00,25.8,159.2,2.4,0,,,92.6
752,¼­±¤,2021-07-12 21:00,25.8,143.2,3.7,0,,,92.6
752,¼­±¤,2021-07-12 22:00,25.6,137.4,3.4,0,,,94.7
752,¼­±¤,2021-07-12 23:00,25.5,143.5,4.2,0,,,95.2
752,¼­±¤,2021-07-13 00:00,25.6,148.3,4.4,0,,,93.8
752,¼­±¤,2021-07-13 01:00,25.5,143.8,4.6,0,,,95.7
752,¼­±¤,2021-07-13 02:00,25.5,161.2,3.8,0,,,92.3
752,¼­±¤,2021-07-13 03:00,25.6,165.7,4,0,,,90.9
752,¼­±¤,2021-07-13 04:00,25.6,165.2,4.2,0,,,89
752,¼­±¤,2021-07-13 05:00,25.3,150,3.3,0,,,92.4
752,¼­±¤,2021-07-13 06:00,25.2,141.6,2.5,0,,,95.3
752,¼­±¤,2021-07-13 07:00,25.8,161.5,2.7,0,,,91.7
752,¼­±¤,2021-07-13 08:00,26.3,141.1,3.3,0,,,90.6
752,¼­±¤,2021-07-13 09:00,26.3,168.4,4.1,0,,,87.6
752,¼­±¤,2021-07-13 10:00,27.4,166.7,3.6,0,,,83
752,¼­±¤,2021-07-13 11:00,28.3,162.6,4.2,0,,,81.5
752,¼­±¤,2021-07-13 12:00,27.4,161.1,3.8,0,,,84.1
752,¼­±¤,2021-07-13 13:00,28.4,166,3.5,0,,,81.7
752,¼­±¤,2021-07-13 14:00,27.4,154.7,3.6,0,,,85.9
752,¼­±¤,2021-07-13 15:00,27.2,145,3.7,0,,,86.6
752,¼­±¤,2021-07-13 16:00,27,138.7,3.7,0,,,87.8
752,¼­±¤,2021-07-13 17:00,26.7,141.8,3.6,0,,,90.6
752,¼­±¤,2021-07-13 18:00,26.4,139.3,4.4,0,,,91.3
752,¼­±¤,2021-07-13 19:00,26.1,140.4,4.1,0,,,93.6
752,¼­±¤,2021-07-13 20:00,26,145.3,3.7,0,,,94.3
752,¼­±¤,2021-07-13 21:00,26,144.6,4,0,,,93.2
752,¼­±¤,2021-07-13 22:00,25.9,145.1,4.5,0,,,94.5
752,¼­±¤,2021-07-13 23:00,25.8,143.4,4.4,0,,,95
752,¼­±¤,2021-07-14 00:00,25.8,147.9,4.3,0,,,95.1
752,¼­±¤,2021-07-14 01:00,25.8,145.9,4.3,0,,,94.1
752,¼­±¤,2021-07-14 02:00,25.9,139.5,3.8,0,,,92.2
752,¼­±¤,2021-07-14 03:00,25.7,148.1,3.5,0,,,93.6
752,¼­±¤,2021-07-14 04:00,25.7,159.9,3.6,0,,,93.3
752,¼­±¤,2021-07-14 05:00,25.6,157.4,3.3,0,,,92.1
752,¼­±¤,2021-07-14 06:00,25.7,151.8,2.9,0,,,92.9
752,¼­±¤,2021-07-14 07:00,26,146.4,3.1,0,,,90.8
752,¼­±¤,2021-07-14 08:00,26.5,141.7,3.2,0,,,88.2
752,¼­±¤,2021-07-14 09:00,26.9,132.6,3.1,0,,,86.4
752,¼­±¤,2021-07-14 10:00,27.1,139.3,3.3,0,,,86.5
752,¼­±¤,2021-07-14 11:00,27.4,146.7,4.4,0,,,80.5
752,¼­±¤,2021-07-14 12:00,27.4,138,3.6,0,,,81.7
752,¼­±¤,2021-07-14 13:00,27.9,148.2,3.4,0,,,80.9
752,¼­±¤,2021-07-14 14:00,27.2,136.9,2.8,0,,,84.5
752,¼­±¤,2021-07-14 15:00,27.8,151.1,3.7,0,,,81.2
752,¼­±¤,2021-07-14 16:00,27.3,140.4,3.2,0,,,84.7
752,¼­±¤,2021-07-14 17:00,27,140.6,3.6,0,,,84.6
752,¼­±¤,2021-07-14 18:00,27,136.7,2.4,0,,,84.9
752,¼­±¤,2021-07-14 19:00,26.1,126.7,2.7,0,,,89.8
752,¼­±¤,2021-07-14 20:00,25.5,126.4,2.5,0,,,92.4
752,¼­±¤,2021-07-14 21:00,25.2,124.8,2.5,0,,,94.1
752,¼­±¤,2021-07-14 22:00,25.2,117.1,2.8,0,,,94.2
752,¼­±¤,2021-07-14 23:00,25.1,119.8,3.2,0,,,93.2
752,¼­±¤,2021-07-15 00:00,25.1,116.1,3.1,0,,,91.7
752,¼­±¤,2021-07-15 01:00,24.8,125.4,2.6,0,,,92.3
752,¼­±¤,2021-07-15 02:00,24.9,115.5,2.7,0,,,88.6
752,¼­±¤,2021-07-15 03:00,23.6,95.1,1.1,0,,,90.7
752,¼­±¤,2021-07-15 04:00,23.6,103.4,1.2,0,,,89.8
752,¼­±¤,2021-07-15 05:00,24,105.7,1.9,0,,,88
752,¼­±¤,2021-07-15 06:00,24.3,103.5,2.2,0,,,85.5
752,¼­±¤,2021-07-15 07:00,24.8,107.1,2.1,0,,,84.6
752,¼­±¤,2021-07-15 08:00,26.5,126.3,2.6,0,,,82.4
752,¼­±¤,2021-07-15 09:00,27.4,121.4,3.1,0,,,79.6
752,¼­±¤,2021-07-15 10:00,27.5,141.5,3.3,0,,,75.7
752,¼­±¤,2021-07-15 11:00,28.5,133.7,3.1,0,,,73.4
752,¼­±¤,2021-07-15 12:00,28,142.5,3.1,0,,,74.5
752,¼­±¤,2021-07-15 13:00,29.2,138.7,2.3,0,,,70.6
752,¼­±¤,2021-07-15 14:00,29.3,146.9,2.6,0,,,69.4
752,¼­±¤,2021-07-15 15:00,29.1,157.6,3.5,0,,,69.3
752,¼­±¤,2021-07-15 16:00,29,144.6,2.3,0,,,72.1
752,¼­±¤,2021-07-15 17:00,28.6,149,2.2,0,,,70.2
752,¼­±¤,2021-07-15 18:00,27.7,152.5,2.3,0,,,78.5
752,¼­±¤,2021-07-15 19:00,26.8,141,2.8,0,,,82.3
752,¼­±¤,2021-07-15 20:00,25.7,123.1,1.3,0,,,88.2
752,¼­±¤,2021-07-15 21:00,25.1,104,1.9,0,,,90.7
752,¼­±¤,2021-07-15 22:00,25.1,102,1.5,0,,,90.4
752,¼­±¤,2021-07-15 23:00,24.5,97.4,1.7,0,,,92.7
752,¼­±¤,2021-07-16 00:00,24.3,93.6,1.8,0,,,92.2
752,¼­±¤,2021-07-16 01:00,24.5,105.7,1.8,0,,,91.4
752,¼­±¤,2021-07-16 02:00,24.5,107.4,2.3,0,,,90.2
752,¼­±¤,2021-07-16 03:00,24.6,104,2.1,0,,,86.5
752,¼­±¤,2021-07-16 04:00,24.5,96.2,2,0,,,83.7
752,¼­±¤,2021-07-16 05:00,24.8,94.1,2.4,0,,,82.1
752,¼­±¤,2021-07-16 06:00,24.2,99.6,1.1,0,,,80.7
752,¼­±¤,2021-07-16 07:00,25.6,93.9,1.7,0,,,78.7
752,¼­±¤,2021-07-16 08:00,27.2,108.5,1.6,0,,,72.4
752,¼­±¤,2021-07-16 09:00,27.8,123.8,2,0,,,73.2
752,¼­±¤,2021-07-16 10:00,28.6,144.3,2.2,0,,,71.8
752,¼­±¤,2021-07-16 11:00,26.6,146.5,2.4,0,,,81.6
752,¼­±¤,2021-07-16 12:00,24.6,85.3,.7,10.5,,,95.4
752,¼­±¤,2021-07-16 13:00,24.6,62.5,1.3,1.5,,,92.8
752,¼­±¤,2021-07-16 14:00,27.5,0,.3,0,,,81.2
752,¼­±¤,2021-07-16 15:00,26.6,169.2,2.3,0,,,80.9
752,¼­±¤,2021-07-16 16:00,24.5,0,.4,.5,,,94.7
752,¼­±¤,2021-07-16 17:00,26.4,0,.3,0,,,82.9
752,¼­±¤,2021-07-16 18:00,25.4,98.4,.7,0,,,82.2
752,¼­±¤,2021-07-16 19:00,24.5,0,0,0,,,92.9
752,¼­±¤,2021-07-16 20:00,23.6,27.6,.5,0,,,96.1
752,¼­±¤,2021-07-16 21:00,23.9,48.7,.7,0,,,95.4
752,¼­±¤,2021-07-16 22:00,23.2,34.8,1.3,0,,,95.8
752,¼­±¤,2021-07-16 23:00,23,31.3,1.4,0,,,95.2
752,¼­±¤,2021-07-17 00:00,23.3,0,.4,0,,,94.4
752,¼­±¤,2021-07-17 01:00,22.9,43.8,.5,0,,,95.8
752,¼­±¤,2021-07-17 02:00,22.9,357.4,1,0,,,95.8
752,¼­±¤,2021-07-17 03:00,23.3,271.4,.6,0,,,96.9
752,¼­±¤,2021-07-17 04:00,23.4,17.2,.8,0,,,96.6
752,¼­±¤,2021-07-17 05:00,23.5,343.8,1.3,0,,,92.4
752,¼­±¤,2021-07-17 06:00,23,112.2,1.1,0,,,94.4
752,¼­±¤,2021-07-17 07:00,23.6,19.4,.5,0,,,91.9
752,¼­±¤,2021-07-17 08:00,24.6,328.4,1.3,0,,,86.9
752,¼­±¤,2021-07-17 09:00,25.8,149.6,1.3,0,,,81.3
752,¼­±¤,2021-07-17 10:00,27.5,233.8,.6,0,,,68.3
752,¼­±¤,2021-07-17 11:00,29,0,.3,0,,,65.9
752,¼­±¤,2021-07-17 12:00,28.7,287.2,.6,0,,,71.2
752,¼­±¤,2021-07-17 13:00,25.6,188.8,1.5,0,,,84.7
752,¼­±¤,2021-07-17 14:00,25.4,233.5,1.8,0,,,88.4
752,¼­±¤,2021-07-17 15:00,27.3,145.7,3.1,0,,,70.2
752,¼­±¤,2021-07-17 16:00,23.8,0,0,1.5,,,92.8
752,¼­±¤,2021-07-17 17:00,26.1,123.7,1.6,0,,,78.3
752,¼­±¤,2021-07-17 18:00,26.3,130.6,2.3,0,,,75.3
752,¼­±¤,2021-07-17 19:00,24.7,36.1,1.7,0,,,86.2
752,¼­±¤,2021-07-17 20:00,24.1,117.6,2,0,,,89.5
752,¼­±¤,2021-07-17 21:00,23.3,102,2.4,1,,,90.9
752,¼­±¤,2021-07-17 22:00,21.8,96.9,1.9,10.5,,,96.1
752,¼­±¤,2021-07-17 23:00,22.3,66.2,1.4,2,,,95.5
752,¼­±¤,2021-07-18 00:00,22.4,63,1.2,0,,,96.4
752,¼­±¤,2021-07-18 01:00,22.7,96,1.4,1,,,94.6
752,¼­±¤,2021-07-18 02:00,21.7,96.1,2.1,5,,,95.1
752,¼­±¤,2021-07-18 03:00,21.6,67.3,2.7,3,,,91.1
752,¼­±¤,2021-07-18 04:00,21.6,88.3,1.6,0,,,92.2
752,¼­±¤,2021-07-18 05:00,22.1,133,.8,0,,,93.3
752,¼­±¤,2021-07-18 06:00,22.7,99.8,2.7,0,,,90.5
752,¼­±¤,2021-07-18 07:00,22.9,109.4,2.7,0,,,93.5
752,¼­±¤,2021-07-18 08:00,22.8,109.7,2.5,.5,,,93.9
752,¼­±¤,2021-07-18 09:00,23.6,115.8,2.6,0,,,91.6
752,¼­±¤,2021-07-18 10:00,24.3,118.3,2.6,0,,,88.5
752,¼­±¤,2021-07-18 11:00,26.3,120.4,2.7,0,,,83.3
752,¼­±¤,2021-07-18 12:00,27.5,116.6,2.2,0,,,78
752,¼­±¤,2021-07-18 13:00,27.2,127.2,3.7,0,,,75.8
752,¼­±¤,2021-07-18 14:00,27.6,124.5,3.7,0,,,76.4
752,¼­±¤,2021-07-18 15:00,27.8,129.8,3.9,0,,,75.6
752,¼­±¤,2021-07-18 16:00,27.5,134.8,4.6,0,,,77
752,¼­±¤,2021-07-18 17:00,26.2,127.8,3.7,0,,,88
752,¼­±¤,2021-07-18 18:00,26,126.6,2.7,0,,,85.8
752,¼­±¤,2021-07-18 19:00,24.3,98.6,3.5,.5,,,90.6
752,¼­±¤,2021-07-18 20:00,23.8,71.2,2.6,0,,,89.3
752,¼­±¤,2021-07-18 21:00,24.6,109.1,2.5,.5,,,93.9
752,¼­±¤,2021-07-18 22:00,23.3,112.6,2.4,4,,,92.3
752,¼­±¤,2021-07-18 23:00,23.9,118.3,3.7,0,,,92.1
752,¼­±¤,2021-07-19 00:00,24.2,112.6,2.4,0,,,93.8
752,¼­±¤,2021-07-19 01:00,24.3,116.7,2.4,.5,,,93.9
752,¼­±¤,2021-07-19 02:00,24,111.4,2.4,3,,,95.9
752,¼­±¤,2021-07-19 03:00,23.9,105.7,1.8,0,,,94.9
752,¼­±¤,2021-07-19 04:00,23.7,96.8,2.4,0,,,92.3
752,¼­±¤,2021-07-19 05:00,23.7,95.7,2.2,0,,,91.1
752,¼­±¤,2021-07-19 06:00,23.1,92,2,0,,,90.5
752,¼­±¤,2021-07-19 07:00,24.5,92.9,2,0,,,86.6
752,¼­±¤,2021-07-19 08:00,25.6,103.8,3.4,0,,,85.4
752,¼­±¤,2021-07-19 09:00,26.5,116.3,3.7,0,,,82.7
752,¼­±¤,2021-07-19 10:00,27,114.3,3.7,0,,,78.7
752,¼­±¤,2021-07-19 11:00,28.1,114.1,4,0,,,73.2
752,¼­±¤,2021-07-19 12:00,28.4,121,3.6,0,,,71.2
752,¼­±¤,2021-07-19 13:00,29,133,4,0,,,68.7
752,¼­±¤,2021-07-19 14:00,29.1,134.7,4,0,,,65.8
752,¼­±¤,2021-07-19 15:00,28.8,141.4,4.8,0,,,66.4
752,¼­±¤,2021-07-19 16:00,28.8,131.7,3.8,0,,,66.2
752,¼­±¤,2021-07-19 17:00,28.7,123.4,2.7,0,,,65
752,¼­±¤,2021-07-19 18:00,27.9,112.3,3.4,0,,,68.6
752,¼­±¤,2021-07-19 19:00,27,116.3,2.9,0,,,73.7
752,¼­±¤,2021-07-19 20:00,25.8,94,2.1,0,,,75.7
752,¼­±¤,2021-07-19 21:00,25.5,90.4,2,0,,,76.4
752,¼­±¤,2021-07-19 22:00,25.9,118.2,2.1,0,,,73.6
752,¼­±¤,2021-07-19 23:00,25.8,90.2,1.7,0,,,75.9
752,¼­±¤,2021-07-20 00:00,25.2,86.5,1.6,0,,,80.1
752,¼­±¤,2021-07-20 01:00,24.7,89.9,1.5,0,,,79.9
752,¼­±¤,2021-07-20 02:00,24.4,83.9,1.7,0,,,74.8
752,¼­±¤,2021-07-20 03:00,23.7,56,1.4,0,,,81.3
752,¼­±¤,2021-07-20 04:00,23.9,61.8,1.3,0,,,82.1
752,¼­±¤,2021-07-20 05:00,24.7,60.4,1.8,0,,,80.1
752,¼­±¤,2021-07-20 06:00,25.8,94.1,1.6,0,,,72.9
752,¼­±¤,2021-07-20 07:00,24.6,0,.3,0,,,83.3
752,¼­±¤,2021-07-20 08:00,26.6,97.8,1.3,0,,,70.2
752,¼­±¤,2021-07-20 09:00,27.7,102.7,.9,0,,,65.3
752,¼­±¤,2021-07-20 10:00,28.7,108.2,.5,0,,,63.1
752,¼­±¤,2021-07-20 11:00,29.8,116.6,2.2,0,,,55.4
752,¼­±¤,2021-07-20 12:00,30.9,117.1,2.2,0,,,54
752,¼­±¤,2021-07-20 13:00,31,137.3,.7,0,,,56
752,¼­±¤,2021-07-20 14:00,30.3,156.5,1.9,0,,,65.7
752,¼­±¤,2021-07-20 15:00,30.6,134.8,1.3,0,,,69.2
752,¼­±¤,2021-07-20 16:00,28.2,317.9,1.4,0,,,79.9
752,¼­±¤,2021-07-20 17:00,29.2,265.6,.5,0,,,76.2
752,¼­±¤,2021-07-20 18:00,28.2,0,.3,0,,,79
752,¼­±¤,2021-07-20 19:00,26.9,0,.3,0,,,82.3
752,¼­±¤,2021-07-20 20:00,24.7,348.3,.9,0,,,92.8
752,¼­±¤,2021-07-20 21:00,24.1,35.4,.7,0,,,93.4
752,¼­±¤,2021-07-20 22:00,23.4,33,1.4,0,,,93.6
752,¼­±¤,2021-07-20 23:00,22.4,32,1.4,0,,,87.9
752,¼­±¤,2021-07-21 00:00,22.9,324.4,1,0,,,95
752,¼­±¤,2021-07-21 01:00,22.4,0,0,0,,,95.2
752,¼­±¤,2021-07-21 02:00,22.4,22.2,2.2,0,,,93.6
752,¼­±¤,2021-07-21 03:00,22.3,42.6,1.6,0,,,88.5
752,¼­±¤,2021-07-21 04:00,22.2,29.3,1.8,0,,,85.3
752,¼­±¤,2021-07-21 05:00,21.6,40.3,2.3,0,,,86.1
752,¼­±¤,2021-07-21 06:00,21.9,79,.6,0,,,84.9
752,¼­±¤,2021-07-21 07:00,23.3,65.3,.5,0,,,78.3
752,¼­±¤,2021-07-21 08:00,27.5,0,0,0,,,69.7
752,¼­±¤,2021-07-21 09:00,28.9,0,0,0,,,61.7
752,¼­±¤,2021-07-21 10:00,30,0,0,0,,,60.7
752,¼­±¤,2021-07-21 11:00,30.9,110,1.8,0,,,55.4
752,¼­±¤,2021-07-21 12:00,31.8,107.6,2.8,0,,,43.3
752,¼­±¤,2021-07-21 13:00,32.1,108.9,2.6,0,,,49.3
752,¼­±¤,2021-07-21 14:00,32.4,124.5,2.1,0,,,50.5
752,¼­±¤,2021-07-21 15:00,32.3,137.8,2.4,0,,,47.4
752,¼­±¤,2021-07-21 16:00,31.9,129.2,1.9,0,,,44
752,¼­±¤,2021-07-21 17:00,29.9,116.2,2.6,0,,,56.2
752,¼­±¤,2021-07-21 18:00,28.8,121.6,3.2,0,,,55.6
752,¼­±¤,2021-07-21 19:00,27.6,103.4,2.4,0,,,57.8
752,¼­±¤,2021-07-21 20:00,26.7,100.5,1.4,0,,,54.2
752,¼­±¤,2021-07-21 21:00,24.3,35.2,1.1,0,,,73.8
752,¼­±¤,2021-07-21 22:00,22.2,41.7,1.3,0,,,88.2
752,¼­±¤,2021-07-21 23:00,22.2,32,1.8,0,,,84.3
752,¼­±¤,2021-07-22 00:00,22,40,1.7,0,,,84.4
752,¼­±¤,2021-07-22 01:00,21.8,0,.2,0,,,84.4
752,¼­±¤,2021-07-22 02:00,21.3,57.8,1.1,0,,,88.8
752,¼­±¤,2021-07-22 03:00,26.4,115.3,2.1,0,,,68.9
752,¼­±¤,2021-07-22 04:00,24.2,66,1,0,,,76.6
752,¼­±¤,2021-07-22 05:00,22.2,63,.8,0,,,85.5
752,¼­±¤,2021-07-22 06:00,22.2,59,1.4,0,,,84.2
752,¼­±¤,2021-07-22 07:00,25,311,1,0,,,78.9
752,¼­±¤,2021-07-22 08:00,27.2,317.5,1.6,0,,,71
752,¼­±¤,2021-07-22 09:00,28.7,0,0,0,,,68.3
752,¼­±¤,2021-07-22 10:00,30.8,98.6,2.4,0,,,51.3
752,¼­±¤,2021-07-22 11:00,31,102.1,4.3,0,,,54.1
752,¼­±¤,2021-07-22 12:00,31,124.3,3.6,0,,,57.7
752,¼­±¤,2021-07-22 13:00,31.9,135.2,4.5,0,,,53.4
752,¼­±¤,2021-07-22 14:00,31.7,93.7,4.2,0,,,52.8
752,¼­±¤,2021-07-22 15:00,30.3,110.6,2.3,0,,,54.9
752,¼­±¤,2021-07-22 16:00,30.2,148.3,2.3,0,,,64.9
752,¼­±¤,2021-07-22 17:00,30.7,133.9,3,0,,,60.5
752,¼­±¤,2021-07-22 18:00,28.6,123.3,1.6,0,,,67.5
752,¼­±¤,2021-07-22 19:00,27.3,0,.4,0,,,74.8
752,¼­±¤,2021-07-22 20:00,25.7,321.6,.6,0,,,83.4
752,¼­±¤,2021-07-22 21:00,25,15.1,.6,0,,,84.8
752,¼­±¤,2021-07-22 22:00,25.6,129.7,1.4,0,,,80.8
752,¼­±¤,2021-07-22 23:00,24.9,115,1.3,0,,,85.1
752,¼­±¤,2021-07-23 00:00,24.9,138.7,.7,0,,,83
752,¼­±¤,2021-07-23 01:00,24.1,40.6,1.8,0,,,79.8
752,¼­±¤,2021-07-23 02:00,23.2,26.7,.5,0,,,83
752,¼­±¤,2021-07-23 03:00,23.1,37.4,2.1,0,,,81.7
