瘤痢,瘤痢疙,老矫,扁柯(∑C),浅氢(deg),浅加(m/s),碍荐樊(mm),泅瘤扁拘(hPa),秦搁扁拘(hPa),嚼档(%)
862,价寸,2021-07-31 20:00,25.3,164.8,.7,0,979.1,1001.1,99.9
862,价寸,2021-07-31 21:00,25.4,183.8,2.2,0,979.4,1001.4,99.9
862,价寸,2021-07-31 22:00,25.6,181.7,1.7,0,979.7,1001.7,99.9
862,价寸,2021-07-31 23:00,25,0,.4,0,979.8,1001.8,99.9
862,价寸,2021-08-01 00:00,24.8,0,0,0,979.7,1001.8,99.9
862,价寸,2021-08-01 01:00,24.8,0,.3,0,979.4,1001.5,99.9
862,价寸,2021-08-01 02:00,24.6,0,.1,0,979.1,1001.2,99.9
862,价寸,2021-08-01 03:00,25.5,135.5,2.2,0,978.6,1000.6,97.1
862,价寸,2021-08-01 04:00,25.7,230,2.2,0,978.3,1000.2,93.7
862,价寸,2021-08-01 05:00,24.9,158.4,1.6,0,978.3,1000.3,99.4
862,价寸,2021-08-01 06:00,25.1,195.1,1.5,0,978.4,1000.4,97
862,价寸,2021-08-01 07:00,25.6,226.8,.7,0,978.9,1000.9,97.2
862,价寸,2021-08-01 08:00,26.5,222.3,.9,0,979.4,1001.3,96.6
862,价寸,2021-08-01 09:00,27.7,191,1.2,0,979.5,1001.3,92.5
862,价寸,2021-08-01 10:00,28.5,142.1,3.5,0,979.1,1000.8,90.3
862,价寸,2021-08-01 11:00,29.6,144.7,2.9,0,978.8,1000.5,86
862,价寸,2021-08-01 12:00,29.9,140.8,3.9,0,978.5,1000.1,85
862,价寸,2021-08-01 13:00,30.3,146.7,3.3,0,978.1,999.7,83.1
862,价寸,2021-08-01 14:00,30,151.4,2.6,0,977.7,999.3,79.2
862,价寸,2021-08-01 15:00,30,206.8,2.4,0,978.1,999.7,82
862,价寸,2021-08-01 16:00,30.9,154.9,2.2,0,978,999.5,79.8
862,价寸,2021-08-01 17:00,30.2,222,1.9,0,977.7,999.3,78.3
862,价寸,2021-08-01 18:00,29.6,183.8,1.5,0,977.7,999.3,77.6
862,价寸,2021-08-01 19:00,28,150.2,1.5,0,978.7,1000.4,83.3
862,价寸,2021-08-01 20:00,26.4,215.6,.7,0,979.2,1001.1,91.7
862,价寸,2021-08-01 21:00,25.8,0,0,0,979.7,1001.7,97
862,价寸,2021-08-01 22:00,26.1,131.6,2,0,979.8,1001.7,95.7
862,价寸,2021-08-01 23:00,25.9,140.8,1.6,0,980.1,1002.1,97.5
862,价寸,2021-08-02 00:00,25.4,184.4,.8,0,979.9,1001.9,99.9
862,价寸,2021-08-02 01:00,24.9,166.4,1,0,979.7,1001.7,99.9
862,价寸,2021-08-02 02:00,24.9,152.6,2,0,979.2,1001.2,99.9
862,价寸,2021-08-02 03:00,25.4,146.4,2.8,0,979,1001,99.9
862,价寸,2021-08-02 04:00,25.7,139.9,2.5,0,979.1,1001.1,99.9
862,价寸,2021-08-02 05:00,25.8,152.6,1.5,0,979.5,1001.5,99.9
862,价寸,2021-08-02 06:00,25.9,120.8,2.1,0,979.9,1001.8,99.9
862,价寸,2021-08-02 07:00,26.3,,,,980.8,1002.7,99.8
862,价寸,2021-08-02 08:00,27.1,135,2.5,0,981.2,1003.1,94.1
862,价寸,2021-08-02 09:00,28.3,125.4,3.9,0,980.9,1002.6,86.1
862,价寸,2021-08-02 10:00,28.5,121.6,3.9,0,981.1,1002.8,87.6
862,价寸,2021-08-02 11:00,28.6,127.5,2.6,0,980.9,1002.6,89.3
862,价寸,2021-08-02 12:00,29.5,119.8,3.3,0,980.7,1002.3,87.4
862,价寸,2021-08-02 13:00,28.9,132.3,3.5,0,980.6,1002.3,92.7
862,价寸,2021-08-02 14:00,28.2,132.2,2.9,0,980.9,1002.6,91.3
862,价寸,2021-08-02 15:00,27.6,143,2.7,5,980.8,1002.6,99.7
862,价寸,2021-08-02 16:00,28.8,145.8,2.7,0,980.7,1002.4,92.9
862,价寸,2021-08-02 17:00,27.2,149.2,2.5,2,980.9,1002.7,98.8
862,价寸,2021-08-02 18:00,26.3,214,1,6.5,981.1,1003,99.9
862,价寸,2021-08-02 19:00,26.3,140.2,1.5,10.5,981.4,1003.3,99.9
862,价寸,2021-08-02 20:00,26.4,122.7,1.7,.5,982,1003.9,99.9
862,价寸,2021-08-02 21:00,26.4,123.5,2.2,0,982.8,1004.8,99.9
862,价寸,2021-08-02 22:00,26.2,131.6,3,1,982.8,1004.8,99.9
862,价寸,2021-08-02 23:00,25.3,131.9,1.9,0,983,1005.1,99.9
862,价寸,2021-08-03 00:00,26.3,131.3,2.9,.5,983,1005,99.9
862,价寸,2021-08-03 01:00,25.3,123.2,1.4,1.5,983,1005.1,99.9
862,价寸,2021-08-03 02:00,25.9,119.5,2.3,.5,982.9,1004.9,99.9
862,价寸,2021-08-03 03:00,25.9,121.2,2.2,0,983,1005,99.9
862,价寸,2021-08-03 04:00,25.6,121.4,2.3,0,983.3,1005.4,99.9
862,价寸,2021-08-03 05:00,25.4,157.1,1.5,0,983.6,1005.7,99.9
862,价寸,2021-08-03 06:00,25.2,122.4,1,0,984.3,1006.4,99.9
862,价寸,2021-08-03 07:00,25.8,146.7,1.6,0,984.8,1006.9,99.9
862,价寸,2021-08-03 08:00,26.6,124.4,3.2,0,984.3,1006.3,99.1
862,价寸,2021-08-03 09:00,27.2,126.6,3.6,0,984.8,1006.7,97
862,价寸,2021-08-03 10:00,28.5,124.3,4.2,0,985.3,1007.1,89.1
862,价寸,2021-08-03 11:00,28.7,125.1,3.6,0,985.3,1007.1,86.5
862,价寸,2021-08-03 12:00,28.7,128.6,5.2,0,984.5,1006.3,86
862,价寸,2021-08-03 13:00,28.4,120.7,4.4,0,984.8,1006.6,86.9
862,价寸,2021-08-03 14:00,29,119.7,4.9,0,985.2,1007,87.6
862,价寸,2021-08-03 15:00,29.4,124.2,3.9,0,985.3,1007,85.5
862,价寸,2021-08-03 16:00,28.1,138.2,2.8,0,985.5,1007.4,83.6
862,价寸,2021-08-03 17:00,28.2,127.8,3.3,0,985.6,1007.4,88.5
862,价寸,2021-08-03 18:00,27.3,112.9,4.1,0,985.5,1007.4,93.6
862,价寸,2021-08-03 19:00,26.7,115.3,3,0,986.2,1008.2,96.2
862,价寸,2021-08-03 20:00,26.1,117,2.5,0,986.5,1008.6,99.7
862,价寸,2021-08-03 21:00,25.9,116.1,3.2,0,986.8,1008.9,99.9
862,价寸,2021-08-03 22:00,25.9,120.2,2.3,0,987.3,1009.4,99.9
862,价寸,2021-08-03 23:00,25.5,115.9,2,0,987.5,1009.7,99.9
862,价寸,2021-08-04 00:00,25.8,127.7,2.3,0,987.3,1009.4,99.9
862,价寸,2021-08-04 01:00,25.7,119.3,3,0,987.1,1009.2,99.9
862,价寸,2021-08-04 02:00,25.7,119.2,2.6,0,986.8,1008.9,99.9
862,价寸,2021-08-04 03:00,25.4,123.8,2.2,0,986.6,1008.8,99.9
862,价寸,2021-08-04 04:00,25,0,.2,0,986.6,1008.8,99.9
862,价寸,2021-08-04 05:00,25.2,148.3,2.1,0,986.4,1008.6,99.9
862,价寸,2021-08-04 06:00,25.2,145.2,1.6,0,986.7,1008.9,99.9
862,价寸,2021-08-04 07:00,25.6,138.7,1.8,0,987,1009.1,99.9
862,价寸,2021-08-04 08:00,27,122.6,2,0,987.4,1009.4,95
862,价寸,2021-08-04 09:00,28.5,114.9,3.1,0,987.6,1009.5,85.8
862,价寸,2021-08-04 10:00,29.1,115,3.7,0,987.6,1009.4,82.1
862,价寸,2021-08-04 11:00,30.1,109.4,3.3,0,987.4,1009.2,79.1
862,价寸,2021-08-04 12:00,29.5,94.3,4.5,0,987,1008.7,82.8
862,价寸,2021-08-04 13:00,29.9,80.2,3.5,0,986.2,1008,79.6
862,价寸,2021-08-04 14:00,30,102.8,5,0,985.8,1007.6,83.9
862,价寸,2021-08-04 15:00,29.7,117.1,4.6,0,985.4,1007.2,84.7
862,价寸,2021-08-04 16:00,28.3,113.3,4.9,0,985.2,1007,83.5
862,价寸,2021-08-04 17:00,27.8,114.3,4.3,0,985.2,1007.1,90.4
862,价寸,2021-08-04 18:00,28.8,113.8,3.2,0,985.2,1007,90.8
862,价寸,2021-08-04 19:00,27.2,114.9,3.2,0,985.4,1007.3,93.6
862,价寸,2021-08-04 20:00,26.5,116.8,2.4,0,985.8,1007.8,97.6
862,价寸,2021-08-04 21:00,26,131,1.8,0,986.2,1008.3,99.9
862,价寸,2021-08-04 22:00,26,127.2,1.8,0,986.3,1008.4,99.9
862,价寸,2021-08-04 23:00,26,127.4,2,0,986.2,1008.3,99.9
862,价寸,2021-08-05 00:00,26,147.2,1.3,0,985.9,1008,99.9
862,价寸,2021-08-05 01:00,25.8,134.8,2.2,0,985.5,1007.6,99.9
862,价寸,2021-08-05 02:00,25.8,139.2,2.2,0,985.3,1007.4,99.9
862,价寸,2021-08-05 03:00,25.7,144.4,2.3,0,984.9,1007,99.9
862,价寸,2021-08-05 04:00,25.7,140,.8,0,984.8,1006.9,99.9
862,价寸,2021-08-05 05:00,25.7,124.1,1.3,0,984.8,1006.9,99.9
862,价寸,2021-08-05 06:00,25.8,141.4,.6,0,984.9,1007,99.9
862,价寸,2021-08-05 07:00,26.2,0,.4,0,984.9,1006.9,99.9
862,价寸,2021-08-05 08:00,27.2,131,1.1,0,984.9,1006.8,95.6
862,价寸,2021-08-05 09:00,28.8,116.8,2.9,0,984.6,1006.4,89.5
862,价寸,2021-08-05 10:00,29.5,101.6,3.2,0,984.7,1006.4,84.9
862,价寸,2021-08-05 11:00,30.1,91.3,3.7,0,984.7,1006.5,78.8
862,价寸,2021-08-05 12:00,30.3,80.4,3.4,0,984.2,1005.9,80.9
862,价寸,2021-08-05 13:00,30.7,93.9,3.6,0,984.1,1005.8,79.8
862,价寸,2021-08-05 14:00,30.6,79.1,3.3,0,983.6,1005.3,79.8
862,价寸,2021-08-05 15:00,30.9,80.8,3.1,0,983.2,1004.9,76.1
862,价寸,2021-08-05 16:00,31.1,84.9,3.2,0,982.6,1004.2,75.9
862,价寸,2021-08-05 17:00,31,101.1,2.7,0,982.5,1004.1,75
862,价寸,2021-08-05 18:00,29.4,98.3,2.4,0,982.3,1003.9,78
862,价寸,2021-08-05 19:00,27.2,0,.4,0,982.1,1004,87.9
862,价寸,2021-08-05 20:00,25.3,189.7,.8,0,982.3,1004.4,97.6
862,价寸,2021-08-05 21:00,25.4,190.3,1.5,0,982.8,1004.9,92.7
862,价寸,2021-08-05 22:00,23.6,0,0,0,983.4,1005.5,99.9
862,价寸,2021-08-05 23:00,22.6,0,0,0,983.3,1005.5,99.9
862,价寸,2021-08-06 00:00,22.3,0,0,0,982.8,1005,99.9
862,价寸,2021-08-06 01:00,23.4,232.8,.6,0,982.7,1004.8,99.9
862,价寸,2021-08-06 02:00,24.4,0,0,0,982.2,1004.2,99.9
862,价寸,2021-08-06 03:00,24,0,0,0,981.7,1003.7,99.9
862,价寸,2021-08-06 04:00,24,0,0,0,981.4,1003.4,99.9
862,价寸,2021-08-06 05:00,24.4,0,0,0,981.4,1003.3,99.9
862,价寸,2021-08-06 06:00,24.2,0,0,0,981.4,1003.4,99.9
862,价寸,2021-08-06 07:00,25.4,296.7,1.3,0,981.6,1003.6,99.9
862,价寸,2021-08-06 08:00,26.3,311.2,1.8,0,981.8,1003.8,99.9
862,价寸,2021-08-06 09:00,27.2,0,2,0,981.8,1003.7,98.4
862,价寸,2021-08-06 10:00,28.8,19.6,2,0,981.9,1003.6,88.4
862,价寸,2021-08-06 11:00,29.4,29.4,3.3,0,981.6,1003.2,85
862,价寸,2021-08-06 12:00,29.2,7,2.6,0,981.1,1002.7,88.2
862,价寸,2021-08-06 13:00,29.9,41,2.7,0,980.6,1002.3,89.2
862,价寸,2021-08-06 14:00,31.1,83.1,3.5,0,980,1001.6,78.9
862,价寸,2021-08-06 15:00,32.2,98.5,2.7,0,979.8,1001.3,73.8
862,价寸,2021-08-06 16:00,31.6,87.5,2.1,0,979.7,1001.2,79.6
862,价寸,2021-08-06 17:00,29.7,32.7,2.1,0,979.8,1001.5,87.1
862,价寸,2021-08-06 18:00,29.2,340.6,1.9,0,980.1,1001.7,87
862,价寸,2021-08-06 19:00,27.5,336.3,1.2,0,980.3,1002.1,91.8
862,价寸,2021-08-06 20:00,26.8,301.1,2.5,0,980.5,1002.4,99.9
862,价寸,2021-08-06 21:00,26,276.5,2,0,980.5,1002.5,99.9
862,价寸,2021-08-06 22:00,25.7,260.2,1.2,0,980.7,1002.7,97.5
862,价寸,2021-08-06 23:00,25.4,262.5,1.5,0,980.5,1002.5,98.1
862,价寸,2021-08-07 00:00,25.4,279,2.1,0,980.6,1002.6,99.4
862,价寸,2021-08-07 01:00,25.4,255.3,1.2,0,980.2,1002.2,98.9
862,价寸,2021-08-07 02:00,25.1,255.4,1.4,0,979.9,1001.9,99
862,价寸,2021-08-07 03:00,25.1,260.5,1.8,0,979.8,1001.8,98.1
862,价寸,2021-08-07 04:00,24.7,251.9,.9,0,979.9,1002,97
862,价寸,2021-08-07 05:00,24.9,261.2,1.4,0,980,1002.1,95.7
862,价寸,2021-08-07 06:00,24.1,0,.3,0,980.2,1002.1,99.9
862,价寸,2021-08-07 07:00,25.9,284,2,0,980.5,1002.5,98.8
862,价寸,2021-08-07 08:00,27.8,304.2,1.9,0,980.6,1002.4,88.8
862,价寸,2021-08-07 09:00,28.8,334.3,1.5,0,980.6,1002.3,86.8
862,价寸,2021-08-07 10:00,29.9,358.9,2.3,0,981,1002.7,84.2
862,价寸,2021-08-07 11:00,30.3,26.3,2.3,0,981.2,1002.9,83.6
862,价寸,2021-08-07 12:00,30.4,32.5,2.7,0,981.2,1002.9,79.7
862,价寸,2021-08-07 13:00,31,10,2.5,0,981,1002.6,82.6
862,价寸,2021-08-07 14:00,31.1,34.4,2.5,0,980.6,1002.2,82.4
862,价寸,2021-08-07 15:00,30.6,24.2,2.3,0,980.3,1001.9,80.4
862,价寸,2021-08-07 16:00,31,47.3,2,0,980,1001.6,83.9
862,价寸,2021-08-07 17:00,29.1,345.5,1.2,0,980.1,1001.7,88.9
862,价寸,2021-08-07 18:00,30.3,104.2,1.5,0,979.6,1001.2,83.3
862,价寸,2021-08-07 19:00,28.2,0,.3,0,980.1,1001.8,91.8
862,价寸,2021-08-07 20:00,27,301.9,1.5,0,980.7,1002.6,99.9
862,价寸,2021-08-07 21:00,26.8,290.7,1.9,0,981.2,1003.1,99.9
862,价寸,2021-08-07 22:00,25.9,0,0,0,981.4,1003.4,99.9
862,价寸,2021-08-07 23:00,25.3,0,0,0,981.5,1003.5,99.9
862,价寸,2021-08-08 00:00,24.7,0,0,0,981.2,1003.3,99.9
862,价寸,2021-08-08 01:00,25,244.9,.8,0,980.7,1002.8,99.9
862,价寸,2021-08-08 02:00,24,0,0,0,980.4,1002.4,99.9
862,价寸,2021-08-08 03:00,23.9,0,0,0,980.2,1002.2,99.9
862,价寸,2021-08-08 04:00,23.9,0,0,0,979.8,1001.8,99.9
862,价寸,2021-08-08 05:00,24.2,0,0,0,979.7,1001.6,99.9
862,价寸,2021-08-08 06:00,23.8,,,0,979.9,1001.9,99.9
862,价寸,2021-08-08 07:00,24.9,,,0,979.5,1001.5,99.9
862,价寸,2021-08-08 08:00,26,262.8,1.1,0,979.6,1001.5,97.3
862,价寸,2021-08-08 09:00,26.6,354.6,.6,0,979.9,1001.8,97.9
862,价寸,2021-08-08 10:00,26.7,288.9,1.9,0,980,1001.9,98.8
862,价寸,2021-08-08 11:00,23.9,204.4,1.4,20,979.4,1001.4,99.9
862,价寸,2021-08-08 12:00,24.8,0,.4,2,979.2,1001.2,99.9
862,价寸,2021-08-08 13:00,23,85.2,2.5,14.5,979.2,1001.3,99.9
862,价寸,2021-08-08 14:00,25.4,357.9,1.2,2,978.5,1000.5,99.9
862,价寸,2021-08-08 15:00,26,29.4,2.7,0,978.3,1000.2,99.9
862,价寸,2021-08-08 16:00,25.8,5.3,3.6,0,978,999.9,99.9
862,价寸,2021-08-08 17:00,26.6,18,2.6,0,977.8,999.6,99.9
862,价寸,2021-08-08 18:00,26,3.1,3.6,0,977.7,999.6,99.9
862,价寸,2021-08-08 19:00,25.8,4.6,2.9,0,977.7,999.6,99.9
862,价寸,2021-08-08 20:00,25.2,7.9,2.9,0,978.4,1000.4,97.9
862,价寸,2021-08-08 21:00,24.4,303.4,1.1,0,978.9,1000.8,99.9
862,价寸,2021-08-08 22:00,24.4,286.5,1.9,0,979.2,1001.1,99.9
862,价寸,2021-08-08 23:00,24.6,284.6,3.3,0,979.4,1001.5,99.9
862,价寸,2021-08-09 00:00,24.8,282.2,3.9,0,979.5,1001.6,99.9
862,价寸,2021-08-09 01:00,24.6,282.5,3.6,0,979.1,1001.2,99.9
862,价寸,2021-08-09 02:00,24.9,282,3,0,979.2,1001.2,99.9
862,价寸,2021-08-09 03:00,24.7,290.9,3.2,0,979,1001.1,99.9
862,价寸,2021-08-09 04:00,24.4,281,3.2,0,979.3,1001.2,99.9
862,价寸,2021-08-09 05:00,24.8,268.2,4.1,0,979.6,1001.7,99.9
862,价寸,2021-08-09 06:00,25.2,276.6,4.1,0,980.2,1002.2,99.9
862,价寸,2021-08-09 07:00,25.7,283,5.6,0,980.5,1002.5,99.9
862,价寸,2021-08-09 08:00,25.9,299.3,4.9,0,980.8,1002.8,99.9
862,价寸,2021-08-09 09:00,27,299.6,5.4,0,980.8,1002.7,95.6
862,价寸,2021-08-09 10:00,27.5,287.5,5.9,0,981.1,1002.9,91.6
862,价寸,2021-08-09 11:00,28.2,280.6,5.1,0,981.5,1003.3,87.4
862,价寸,2021-08-09 12:00,28.6,289.5,5.2,0,981.3,1003,86.6
862,价寸,2021-08-09 13:00,28.7,285.4,5.2,0,981.2,1002.9,84.5
862,价寸,2021-08-09 14:00,29.7,299.3,3.6,0,981.1,1002.8,85
862,价寸,2021-08-09 15:00,29.3,290.2,3.7,0,981.4,1003,84
862,价寸,2021-08-09 16:00,29.1,304.1,4,0,981.3,1003,83.3
862,价寸,2021-08-09 17:00,29.2,283.9,3.6,0,981.7,1003.4,81.7
862,价寸,2021-08-09 18:00,27.3,293.7,3.1,0,982.2,1004.1,87.2
862,价寸,2021-08-09 19:00,26.4,290.1,2.8,0,982.5,1004.5,89.5
862,价寸,2021-08-09 20:00,25.3,289.7,2.7,0,982.9,1005,97.5
862,价寸,2021-08-09 21:00,25.4,281,3.2,0,983,1005.1,90.6
862,价寸,2021-08-09 22:00,24.8,275.1,2.4,0,983.2,1005.3,90.1
862,价寸,2021-08-09 23:00,24.6,269.4,2.8,0,983.9,1006.1,89.3
862,价寸,2021-08-10 00:00,23.7,163.7,.8,0,984.2,1006.3,95.9
862,价寸,2021-08-10 01:00,24.7,272.4,2.6,0,984.4,1006.6,90.4
862,价寸,2021-08-10 02:00,24,235.2,.6,0,984.8,1006.9,92.4
862,价寸,2021-08-10 03:00,24.5,192.9,2,0,984.6,1006.6,86.6
862,价寸,2021-08-10 04:00,23.4,0,0,0,984.7,1006.8,97.1
862,价寸,2021-08-10 05:00,23.8,188.4,1.2,0,985.1,1007.2,89.4
862,价寸,2021-08-10 06:00,23,182.5,.7,0,985.3,1007.5,92.1
862,价寸,2021-08-10 07:00,22.6,0,.1,0,985.2,1007.4,98.6
862,价寸,2021-08-10 08:00,27.1,0,0,0,985.8,1007.8,80.4
862,价寸,2021-08-10 09:00,26.8,275.9,3.2,0,985.8,1007.8,90.2
862,价寸,2021-08-10 10:00,27.8,300.3,2,0,986.4,1008.3,81
862,价寸,2021-08-10 11:00,28.8,338.6,2.2,0,986.6,1008.4,83.5
862,价寸,2021-08-10 12:00,24.5,297.7,1.9,28,986.9,1008.9,99.9
862,价寸,2021-08-10 13:00,26.2,51.2,1.2,1,986.8,1008.9,96.2
862,价寸,2021-08-10 14:00,27,358.4,.9,0,986.6,1008.6,91.9
862,价寸,2021-08-10 15:00,27.7,344,2,0,986.2,1008.1,94.4
862,价寸,2021-08-10 16:00,29.2,138.4,1.8,0,986.1,1007.9,77.5
862,价寸,2021-08-10 17:00,26.8,150.5,2.1,0,986.2,1008.2,79.9
862,价寸,2021-08-10 18:00,27.2,273.2,1.5,0,986.4,1008.4,83.5
862,价寸,2021-08-10 19:00,25.6,170.4,.6,0,986.6,1008.7,94.5
862,价寸,2021-08-10 20:00,25.1,143.7,1.4,0,987.1,1009.3,98.3
862,价寸,2021-08-10 21:00,24.5,0,.2,0,987.5,1009.6,99.2
862,价寸,2021-08-10 22:00,24,0,.3,0,987.8,1009.9,99.9
862,价寸,2021-08-10 23:00,24,171.3,1.3,0,988.2,1010.3,99.9
862,价寸,2021-08-11 00:00,24.1,148.4,.8,0,988.3,1010.4,99.9
862,价寸,2021-08-11 01:00,24.3,142.9,2,0,987.6,1009.7,99.9
862,价寸,2021-08-11 02:00,24.7,127.3,1.8,0,987.3,1009.5,98.2
862,价寸,2021-08-11 03:00,23.2,136,2.2,0,987.1,1009.3,95.9
862,价寸,2021-08-11 04:00,23.3,116.4,1.1,0,987.1,1009.3,93.2
862,价寸,2021-08-11 05:00,22.7,162.1,1.5,.5,987,1009.3,99.9
862,价寸,2021-08-11 06:00,22.5,32.3,.5,10,987.4,1009.7,99.9
862,价寸,2021-08-11 07:00,22.7,50.3,1.7,9,987.5,1009.8,99.9
862,价寸,2021-08-11 08:00,23,0,.1,7.5,987.8,1010.1,99.9
862,价寸,2021-08-11 09:00,22.8,17.7,2.8,9,986.7,1009,99.9
862,价寸,2021-08-11 10:00,23.8,0,0,1.5,987.3,1009.4,99.9
862,价寸,2021-08-11 11:00,24.8,99.8,2.7,0,987.5,1009.7,99.9
862,价寸,2021-08-11 12:00,25.7,82.2,2.2,0,987.3,1009.4,99.9
862,价寸,2021-08-11 13:00,25.1,95.7,2.9,1,986.8,1009,99.9
862,价寸,2021-08-11 14:00,25.3,83.6,2.9,1.5,986.4,1008.6,99.9
862,价寸,2021-08-11 15:00,25.8,91.1,2.9,1.5,985.8,1007.9,99.9
862,价寸,2021-08-11 16:00,26,103.8,2.8,0,985.7,1007.8,99.9
862,价寸,2021-08-11 17:00,25.4,102.4,3.5,0,985.8,1007.9,99.9
862,价寸,2021-08-11 18:00,25.1,106.2,1.8,1,986.2,1008.4,99.9
862,价寸,2021-08-11 19:00,24.5,83.5,2.3,0,986.4,1008.4,99.9
862,价寸,2021-08-11 20:00,24.2,88.2,2.7,.5,986.4,1008.5,99.9
862,价寸,2021-08-11 21:00,24.2,89.6,.8,0,986.7,1008.8,99.9
862,价寸,2021-08-11 22:00,24.5,0,0,0,987.2,1009.3,99.9
862,价寸,2021-08-11 23:00,24.7,0,0,0,987.5,1009.7,99.9
862,价寸,2021-08-12 00:00,24.5,0,0,0,987.2,1009.3,99.9
862,价寸,2021-08-12 01:00,24.3,0,0,0,987.3,1009.4,99.9
862,价寸,2021-08-12 02:00,24.2,0,0,0,987.1,1009.2,99.9
862,价寸,2021-08-12 03:00,24.2,,,0,987.2,1009.3,99.9
862,价寸,2021-08-12 04:00,24.4,,,0,987,1009.1,99.9
862,价寸,2021-08-12 05:00,24.4,0,.2,0,987.1,1009.2,99.9
862,价寸,2021-08-12 06:00,24.3,10.7,1.1,0,987.3,1009.4,99.9
862,价寸,2021-08-12 07:00,24.6,0,0,0,987.6,1009.9,99.9
862,价寸,2021-08-12 08:00,25.1,0,0,.5,987.9,1010.1,99.9
862,价寸,2021-08-12 09:00,25.3,0,.4,2,988.3,1010.5,99.9
862,价寸,2021-08-12 10:00,24.8,0,0,6,988.2,1010.4,99.9
862,价寸,2021-08-12 11:00,23.3,238.9,1.8,6,988.4,1010.6,99.9
862,价寸,2021-08-12 12:00,24.1,241.8,1.3,8.5,987.7,1009.8,99.9
862,价寸,2021-08-12 13:00,25.9,138.8,1.1,0,986.7,1008.8,93.8
862,价寸,2021-08-12 14:00,25.1,166.5,2,.5,986.1,1008.3,98.6
862,价寸,2021-08-12 15:00,24.7,159.5,1.3,1,986,1008.2,98.6
862,价寸,2021-08-12 16:00,24.3,116,1.1,3,986.1,1008.2,99.9
862,价寸,2021-08-12 17:00,22.4,57.5,.5,2,986.1,1008.4,99.9
862,价寸,2021-08-12 18:00,23.1,76.8,.6,0,986,1008.2,99.9
862,价寸,2021-08-12 19:00,23,182.3,.7,1.5,985.3,1007.5,99.9
862,价寸,2021-08-12 20:00,22.8,168.4,1.1,0,985.4,1007.6,99.9
862,价寸,2021-08-12 21:00,23.5,0,.4,0,985.5,1007.6,99.9
862,价寸,2021-08-12 22:00,23.5,163.7,.9,0,985.3,1007.4,99.9
862,价寸,2021-08-12 23:00,23.8,163.6,1,0,984.9,1007,99.9
862,价寸,2021-08-13 00:00,24,145.1,.7,0,984.4,1006.5,99.9
862,价寸,2021-08-13 01:00,23.8,0,.3,0,984.5,1006.6,99.9
862,价寸,2021-08-13 02:00,23.9,0,.2,1,983.7,1005.7,99.9
862,价寸,2021-08-13 03:00,24.1,31.8,1,1,983.7,1005.7,99.9
862,价寸,2021-08-13 04:00,23,325.3,1,6.5,983.2,1005.3,99.9
862,价寸,2021-08-13 05:00,23,352.2,1,3,983.1,1005.2,99.9
862,价寸,2021-08-13 06:00,21.9,3.3,1.1,2.5,983.1,1005.4,99.9
862,价寸,2021-08-13 07:00,22.8,29.2,1.2,3.5,982.8,1005,99.9
862,价寸,2021-08-13 08:00,23.1,24.2,2.8,6,982.8,1004.9,99.9
862,价寸,2021-08-13 09:00,23.4,20.9,2.4,2,982.7,1004.8,99.9
862,价寸,2021-08-13 10:00,23.1,63.1,3.2,2.5,983.3,1005.4,99.9
862,价寸,2021-08-13 11:00,22.7,64.5,2.5,.5,983.1,1005.3,99.9
862,价寸,2021-08-13 12:00,22.7,62.7,4.9,4.5,983.2,1005.4,99.9
862,价寸,2021-08-13 13:00,23.6,78,2.4,.5,982.6,1004.7,96.9
862,价寸,2021-08-13 14:00,24.1,80.3,2.8,.5,982.3,1004.3,98.5
862,价寸,2021-08-13 15:00,23.6,84.6,2.5,0,982.1,1004.1,98.7
862,价寸,2021-08-13 16:00,23.6,107.9,3.1,.5,981.9,1003.9,99.9
862,价寸,2021-08-13 17:00,23.5,68.9,1.8,0,982.4,1004.5,97.8
862,价寸,2021-08-13 18:00,22.9,122.5,1,1,982.1,1004.2,99.9
862,价寸,2021-08-13 19:00,22.7,104,1.1,0,982.3,1004.5,99.9
862,价寸,2021-08-13 20:00,22.5,147.3,1.2,1,982.8,1005,99.9
862,价寸,2021-08-13 21:00,22.4,231.2,.5,0,982.9,1005.1,99.9
862,价寸,2021-08-13 22:00,22.6,73.1,.8,0,983.2,1005.4,99.9
862,价寸,2021-08-13 23:00,22.6,0,.3,0,982.9,1005.1,99.9
862,价寸,2021-08-14 00:00,22.7,0,.3,0,982.5,1004.7,99.9
862,价寸,2021-08-14 01:00,23,42.9,1,1.5,982.3,1004.4,99.9
862,价寸,2021-08-14 02:00,22.8,11.1,1.8,2,981.8,1003.9,99.9
862,价寸,2021-08-14 03:00,22.7,30.1,1.9,1,981.6,1003.8,99.9
862,价寸,2021-08-14 04:00,23,61.2,2.2,.5,981.6,1003.7,99.9
862,价寸,2021-08-14 05:00,23,42.2,3.4,2,981.4,1003.5,99.9
862,价寸,2021-08-14 06:00,22.7,44.3,4.2,9.5,981.3,1003.4,99.9
862,价寸,2021-08-14 07:00,22.2,84.1,4,9.5,981.6,1003.8,99.9
862,价寸,2021-08-14 08:00,22.8,11.3,3.8,11.5,981.8,1003.9,99.9
862,价寸,2021-08-14 09:00,22.5,356.9,4.5,8,982.2,1004.4,99.9
862,价寸,2021-08-14 10:00,22.2,338,3.4,7,982.2,1004.4,99.9
